n_wait,rep_n,agent_type,p_delayed
4,37,MB,0.042087423088673935
4,37,MF,0.004355491157522844
4,38,MB,0.044621586879123605
4,38,MF,0.0034176275494499446
4,39,MB,0.0177511834281683
4,39,MF,0.0006332434814983916
4,40,MB,0.017052106176665097
4,40,MF,0.004856993160921521
4,41,MB,0.016365241242462317
4,41,MF,0.0009507415300191413
4,42,MB,0.05353404571838284
4,42,MF,0.00674775072226752
4,43,MB,0.04337676402218161
4,43,MF,0.013002601289871366
4,44,MB,0.016812865143714148
4,44,MF,0.0010196527258852334
4,45,MB,0.01718775750501998
4,45,MF,0.06354597384236531
4,46,MB,0.04661630253995852
4,46,MF,0.9526560745771733
4,47,MB,0.05914143553581084
4,47,MF,0.006449486453675542
4,48,MB,0.0398712657841185
4,48,MF,0.005355675663774706
4,49,MB,0.06942654213258674
4,49,MF,0.9597574052571398
4,50,MB,0.05010198607374457
4,50,MF,0.0010696372102700006
4,51,MB,0.05378627807697395
4,51,MF,0.0009974744134328523
4,52,MB,0.044183777860578186
4,52,MF,0.0012841520379123302
4,53,MB,0.058382687820370434
4,53,MF,0.0018963357659627954
4,54,MB,0.05103710744493189
4,54,MF,0.004090027414785268
4,55,MB,0.04417769795214144
4,55,MF,0.019385183232970695
4,56,MB,0.05250419409746752
4,56,MF,0.9568847565169643
4,57,MB,0.047979646629510535
4,57,MF,0.01285515691840722
4,58,MB,0.0445935908385414
4,58,MF,0.20812503984078867
4,59,MB,0.04855171976658942
4,59,MF,0.9425147633346904
4,60,MB,0.016753103172606757
4,60,MF,0.0021615299956869206
4,61,MB,0.0170302797960466
4,61,MF,0.002167920720318082
4,62,MB,0.047584654805394734
4,62,MF,0.0030091778128040663
4,63,MB,0.056198666878836366
4,63,MF,0.0008764676179716605
4,64,MB,0.0600896195770783
4,64,MF,0.0029978248830184848
4,65,MB,0.04918652379074336
4,65,MF,0.0023849973915115686
4,66,MB,0.06694825178656913
4,66,MF,0.003691663250821043
4,67,MB,0.05457203496818705
4,67,MF,0.0938614613197409
4,68,MB,0.06503055045415074
4,68,MF,0.00019311861213427747
4,69,MB,0.062459775864536896
4,69,MF,0.0005069619108449936
4,70,MB,0.06297532592675187
4,70,MF,0.003315860293679083
4,71,MB,0.05559522981470659
4,71,MF,0.003330625301363682
4,72,MB,0.057545745848313616
4,72,MF,0.001994270192306851
4,73,MB,0.07014544556470775
4,73,MF,0.0028871569052485737
4,74,MB,0.058815882284244676
4,74,MF,0.00982416475252381
4,75,MB,0.04851905918604467
4,75,MF,0.04870645247195299
4,76,MB,0.06419933085462409
4,76,MF,0.0036451804689449484
4,77,MB,0.05372888550617294
4,77,MF,0.00026433518076329657
4,78,MB,0.05150741295598755
4,78,MF,0.0009610793529678034
4,79,MB,0.04635668203028604
4,79,MF,0.0033078589521710303
4,80,MB,0.059738421207281456
4,80,MF,0.002381302251390541
4,81,MB,0.05268574991088888
4,81,MF,0.001283256925062313
4,82,MB,0.04816492594267157
4,82,MF,0.0031574411887664625
4,83,MB,0.04631291798603219
4,83,MF,0.0027186204118014416
4,84,MB,0.01724920053733178
4,84,MF,0.003491962676595583
4,85,MB,0.04863813220172217
4,85,MF,0.0009568300185009921
4,86,MB,0.04942375953797244
4,86,MF,0.0005848642409676106
4,87,MB,0.045342198301619736
4,87,MF,0.002455257476664481
4,88,MB,0.05504459343325928
4,88,MF,0.0051840925383327685
4,89,MB,0.05996652143043397
4,89,MF,0.002840495584722473
4,90,MB,0.045748678167910756
4,90,MF,0.0010635099481467512
4,91,MB,0.06486888380815435
4,91,MF,0.1745827655101971
4,92,MB,0.06261790392471447
4,92,MF,0.0020097151934042553
4,93,MB,0.05408541299933887
4,93,MF,0.9550182148379536
4,94,MB,0.0456162962633781
4,94,MF,0.0031839149760043038
4,95,MB,0.04378749250159591
4,95,MF,0.0028919189543337243
4,96,MB,0.051354200525433526
4,96,MF,0.002563343541116667
4,97,MB,0.05282793228965195
4,97,MF,0.011118846121158881
4,98,MB,0.05556954294068156
4,98,MF,0.028489814251899368
4,99,MB,0.04619379636316411
4,99,MF,0.005861559346773023
5,0,MB,0.023004136959648175
5,0,MF,0.0003229253286334148
5,1,MB,0.00848718391798712
5,1,MF,0.004298315283590252
5,2,MB,0.025479553838418358
5,2,MF,0.0034218224207523
5,3,MB,0.020470256747629968
5,3,MF,0.0011064093375016642
5,4,MB,0.022513722396050165
5,4,MF,0.004486049205463538
5,5,MB,0.008560235958800578
5,5,MF,0.0017512275893804472
5,6,MB,0.026908607654970225
5,6,MF,0.0014239617134683958
5,7,MB,0.02159208612439864
5,7,MF,0.0015040726273016544
5,8,MB,0.024089970040781873
5,8,MF,0.0008641172838743878
5,9,MB,0.00879280689080542
5,9,MF,0.0005293220585381729
5,10,MB,0.008832235436101137
5,10,MF,0.0013660914174161624
5,11,MB,0.024275974052594327
5,11,MF,0.0017512247396949904
5,12,MB,0.008645868625212608
5,12,MF,0.001585375588048984
5,13,MB,0.02123228828853045
5,13,MF,0.0037443304621675175
5,14,MB,0.008581564721359312
5,14,MF,0.025005738678657883
5,15,MB,0.020903040995511397
5,15,MF,0.00037491177970364986
5,16,MB,0.02420658148399579
5,16,MF,0.0017253929084628248
5,17,MB,0.02149363240822838
5,17,MF,0.0013713846831859841
5,18,MB,0.008785634082573216
5,18,MF,0.0013687200701801786
5,19,MB,0.025823738624696422
5,19,MF,0.0014461740465745616
5,20,MB,0.009006063102135501
5,20,MF,0.00016917081872623818
5,21,MB,0.024221358967322436
5,21,MF,0.0014298875520501475
5,22,MB,0.020836664570382354
5,22,MF,0.001431340061397454
5,23,MB,0.021122800071056005
5,23,MF,0.0002180315453339204
5,24,MB,0.008544803698823015
5,24,MF,0.0014801704446570562
5,25,MB,0.022160364262323803
5,25,MF,0.002755129719082644
5,26,MB,0.0086120438160728
5,26,MF,4.7244422885968624e-05
5,27,MB,0.01843584241103647
5,27,MF,0.00016058003150938048
5,28,MB,0.008963058049592545
5,28,MF,9.254655238094859e-05
5,29,MB,0.008384493378022833
5,29,MF,0.0017512275893827734
5,30,MB,0.008576620373207371
5,30,MF,0.0017512113054136888
5,31,MB,0.018902805072355353
5,31,MF,0.0004956461571265304
5,32,MB,0.02151503236540575
5,32,MF,0.00014992336886024573
5,33,MB,0.02082350345621756
5,33,MF,0.28466454935206653
5,34,MB,0.024025278225482866
5,34,MF,0.0016382662781438174
5,35,MB,0.02508949824282651
5,35,MF,0.002441329972047859
5,36,MB,0.009028940695839297
5,36,MF,0.000382431926532005
5,37,MB,0.00861197622288896
5,37,MF,0.01943407149461518
5,38,MB,0.02028428917767746
5,38,MF,0.0015821613350733
5,39,MB,0.02572241713866934
5,39,MF,0.0013402789180819955
5,40,MB,0.021508742980855828
5,40,MF,0.9338314517953762
5,41,MB,0.008442789545163651
5,41,MF,0.00016066276442777032
5,42,MB,0.02024884650185196
5,42,MF,0.0007811964641293792
5,43,MB,0.008933189854707188
5,43,MF,0.0019405100008498119
5,44,MB,0.022140352778855763
5,44,MF,0.0014394226419963871
5,45,MB,0.008528809904819301
5,45,MF,0.0014234263866915475
5,46,MB,0.00880141134440959
5,46,MF,0.001590516658892784
5,47,MB,0.008453060369295214
5,47,MF,0.001192784424528506
5,48,MB,0.009015279463190974
5,48,MF,0.003814625663992265
5,49,MB,0.02008799557217509
5,49,MF,0.001430621902429503
5,50,MB,0.008719680861821706
5,50,MF,0.0011891549373035525
5,51,MB,0.00888715202987193
5,51,MF,0.0008167590469579571
5,52,MB,0.020174447401544345
5,52,MF,0.0002880850390613817
5,53,MB,0.008862372683455794
5,53,MF,0.029780882023751357
5,54,MB,0.022433524817500848
5,54,MF,0.0008713301280635411
5,55,MB,0.02234868475749442
5,55,MF,0.0017644900997461164
5,56,MB,0.019476250960545276
5,56,MF,0.0015773711923953234
5,57,MB,0.02187387123508568
5,57,MF,0.0015192419226889439
5,58,MB,0.008702840192408502
5,58,MF,0.0010152999874225286
5,59,MB,0.024929903425419057
5,59,MF,0.001445505087070165
5,60,MB,0.008976031398858634
5,60,MF,0.4577836773247305
5,61,MB,0.0246475404700643
5,61,MF,0.006124936942822253
5,62,MB,0.008328771072434835
5,62,MF,0.0015806765913328677
5,63,MB,0.020818043297286423
5,63,MF,0.0003522919645047396
5,64,MB,0.01869269287947157
5,64,MF,0.003680988429258565
5,65,MB,0.02184149646689205
5,65,MF,0.0012455226887582414
5,66,MB,0.008685157658805169
5,66,MF,0.000376894734992899
5,67,MB,0.024208878245494336
5,67,MF,0.0014174990603513027
5,68,MB,0.00860728999752395
5,68,MF,0.001751227589381595
5,69,MB,0.022538024986370066
5,69,MF,0.002573793226242211
5,70,MB,0.00873619614040491
5,70,MF,0.0021337630631638065
5,71,MB,0.008731725215643424
5,71,MF,0.0010299970521229446
5,72,MB,0.008729677027228247
5,72,MF,0.001878015288473424
5,73,MB,0.008687590416488129
5,73,MF,0.0015891621954409
5,74,MB,0.023670776920117566
5,74,MF,0.00056996778744118
5,75,MB,0.00872210949396284
5,75,MF,0.0017506876706588324
5,76,MB,0.023224027140785416
5,76,MF,0.002016201811352543
5,77,MB,0.021195344730503874
5,77,MF,0.9935064459607575
5,78,MB,0.022438677397928465
5,78,MF,0.0007082329837220484
5,79,MB,0.008631897142443052
5,79,MF,0.000826722550543564
5,80,MB,0.008628671103260035
5,80,MF,0.0015921576897430295
5,81,MB,0.008779598697358582
5,81,MF,0.0015666956998793978
5,82,MB,0.020984355719869553
5,82,MF,0.0018578012009309974
5,83,MB,0.025899729152881457
5,83,MF,0.000590404753988921
5,84,MB,0.008881025356975266
5,84,MF,0.0013894601850523046
5,85,MB,0.008938578116036155
5,85,MF,0.003977651010058962
5,86,MB,0.008285928820959458
5,86,MF,0.000138330766053973
5,87,MB,0.008900465687571248
5,87,MF,0.0006310710656898459
5,88,MB,0.008754157944193474
5,88,MF,0.001411328387778977
5,89,MB,0.02006741509934906
5,89,MF,0.0015860616378026537
5,90,MB,0.019953760153930602
5,90,MF,0.001356516768568463
5,91,MB,0.008739143476397282
5,91,MF,0.00010931193177496828
5,92,MB,0.026331350745188498
5,92,MF,0.0014313640153045648
5,93,MB,0.025339713153063916
5,93,MF,0.06131852047296382
5,94,MB,0.02421038271967721
5,94,MF,0.001713028499567276
5,95,MB,0.008782728877684392
5,95,MF,0.00018140223225801712
5,96,MB,0.022163908631637665
5,96,MF,0.001320899062256174
5,97,MB,0.009059645362967725
5,97,MF,0.003399517075759661
5,98,MB,0.021701682875833014
5,98,MF,0.0016358682290200698
5,99,MB,0.024259476051357393
5,99,MF,0.0014777922297468885
6,0,MB,0.01093164643842682
6,0,MF,0.0015849814724026477
6,1,MB,0.004497354368386749
6,1,MF,0.00016793553611099522
6,2,MB,0.004437941614673341
6,2,MF,0.0007862120496251856
6,3,MB,0.004607408997321071
6,3,MF,0.000875613794678681
6,4,MB,0.004499218397668373
6,4,MF,0.002041199414278207
6,5,MB,0.004431085637205757
6,5,MF,0.0002060759963599286
6,6,MB,0.010052346990268751
6,6,MF,0.0008090069543714916
6,7,MB,0.004689625917270694
6,7,MF,0.00048446731587037026
6,8,MB,0.004582472668079629
6,8,MF,0.9049911757661293
6,9,MB,0.00452172244378149
6,9,MF,0.022373189372815294
6,10,MB,0.0044600002074727686
6,10,MF,0.00044974358354267664
6,11,MB,0.004405072839917198
6,11,MF,0.0008756137946496757
6,12,MB,0.004416015923248879
6,12,MF,0.000705783548234506
6,13,MB,0.004517817154743828
6,13,MF,0.0007855617469296709
6,14,MB,0.009785138288410166
6,14,MF,0.0007197275293774754
6,15,MB,0.004561335244708907
6,15,MF,0.0013922160239976237
6,16,MB,0.004388419737318675
6,16,MF,0.0008756137946749942
6,17,MB,0.004380603872747135
6,17,MF,0.0007217555219836151
6,18,MB,0.004665529808779328
6,18,MF,0.000875611516157911
6,19,MB,0.009852341563780571
6,19,MF,0.0013376804339567676
6,20,MB,0.004513687322817802
6,20,MF,0.0008156323050011629
6,21,MB,0.00434220485192714
6,21,MF,0.0011494633748044723
6,22,MB,0.004452874236838162
6,22,MF,0.8245791284398605
6,23,MB,0.010124801865138157
6,23,MF,8.686644141294411e-05
6,24,MB,0.010355873362272124
6,24,MF,0.0008756123303006804
6,25,MB,0.011275921171164062
6,25,MF,0.0006458754854312175
6,26,MB,0.004405082417124039
6,26,MF,9.278636809198102e-05
6,27,MB,0.004650633664590422
6,27,MF,0.029516080884197098
6,28,MB,0.004413240314091929
6,28,MF,0.00019040982914315547
6,29,MB,0.004501529988128206
6,29,MF,0.0012809220020715657
6,30,MB,0.004484856018443292
6,30,MF,0.00021866988063420087
6,31,MB,0.004267909341990871
6,31,MF,0.03800458670553511
6,32,MB,0.01069481687456813
6,32,MF,0.0007896705912374668
6,33,MB,0.00457501870397223
6,33,MF,0.00033875133242875584
6,34,MB,0.00986958555810963
6,34,MF,0.8984506801535818
6,35,MB,0.004453214906701031
6,35,MF,0.014920305774725522
6,36,MB,0.004386818646749907
6,36,MF,0.0007759200124767298
6,37,MB,0.010108067872726806
6,37,MF,0.0006244955043112694
6,38,MB,0.011754869664246133
6,38,MF,0.00019614468998310514
6,39,MB,0.004508089434768427
6,39,MF,0.000794193647228611
6,40,MB,0.0043581302848156814
6,40,MF,0.0008755338357893818
6,41,MB,0.00450501463583487
6,41,MF,0.00018813133679954772
6,42,MB,0.01025883730740057
6,42,MF,0.000491313594979524
6,43,MB,0.004406973501955985
6,43,MF,0.0007432612128267864
6,44,MB,0.004483153354286275
6,44,MF,0.0030118853873431963
6,45,MB,0.00443033722372026
6,45,MF,0.0007096176677540346
6,46,MB,0.010610065789156058
6,46,MF,0.000464993858791203
6,47,MB,0.004739712619741741
6,47,MF,0.001576035622448233
6,48,MB,0.004549820657427093
6,48,MF,0.0004918206552560604
6,49,MB,0.0045670541608109315
6,49,MF,0.0005103414727538623
6,50,MB,0.012780760822778132
6,50,MF,2.0222170169079268e-05
6,51,MB,0.004496293074101667
6,51,MF,0.00031929875151138587
6,52,MB,0.010427439106398251
6,52,MF,0.0007886778795072082
6,53,MB,0.011227356841162361
6,53,MF,5.415898050919514e-05
6,54,MB,0.012793890732652241
6,54,MF,0.010220960588252717
6,55,MB,0.004401509350748069
6,55,MF,0.0002727129155254385
6,56,MB,0.0044641456712654435
6,56,MF,0.0007174322186616286
6,57,MB,0.004559233468792794
6,57,MF,0.00025512657365314446
6,58,MB,0.004352796667706789
6,58,MF,0.0013403930087393045
6,59,MB,0.004532506675486607
6,59,MF,0.0001741635393733099
6,60,MB,0.004443258189320683
6,60,MF,0.0007177661524155763
6,61,MB,0.004507228209263266
6,61,MF,0.000938815136268585
6,62,MB,0.004341492316915756
6,62,MF,1.8439571273610327e-05
6,63,MB,0.009337527269751832
6,63,MF,0.0027887860822127402
6,64,MB,0.004477967309543863
6,64,MF,0.00025075249197417524
6,65,MB,0.00441857078352481
6,65,MF,0.00017165261901767523
6,66,MB,0.009940509607866757
6,66,MF,0.0013664589577646064
6,67,MB,0.004420788623235314
6,67,MF,0.00026627103487435037
6,68,MB,0.004351846426070879
6,68,MF,8.05799677831285e-05
6,69,MB,0.004478958720979052
6,69,MF,0.00017105451498917966
6,70,MB,0.004614720475035615
6,70,MF,0.006293843958067006
6,71,MB,0.0042707578440744475
6,71,MF,0.00034718434166470987
6,72,MB,0.004570578252977726
6,72,MF,0.008673653382703128
6,73,MB,0.004502437540811979
6,73,MF,0.0008889563919294313
6,74,MB,0.004646083870234099
6,74,MF,0.00024169287480050572
6,75,MB,0.0043668736805613775
6,75,MF,0.0011753067907285376
6,76,MB,0.004640996066389885
6,76,MF,0.004194482481361714
6,77,MB,0.010691131106354631
6,77,MF,0.002009540133136048
6,78,MB,0.011090784046750665
6,78,MF,5.1964586355866475e-05
6,79,MB,0.01061450965610504
6,79,MF,0.000327350792605396
6,80,MB,0.004642559216451549
6,80,MF,0.0013514638088755757
6,81,MB,0.004575621671366887
6,81,MF,0.00035117738881258384
6,82,MB,0.0045297271220252535
6,82,MF,0.0012618876599961109
6,83,MB,0.004499127391361977
6,83,MF,0.000596649214221925
6,84,MB,0.004343475702088391
6,84,MF,0.0007107155171248079
6,85,MB,0.004652873941573547
6,85,MF,0.0007896343863101944
6,86,MB,0.011800656320837953
6,86,MF,0.0014505642404717737
6,87,MB,0.012516941230717662
6,87,MF,0.0007666922869598761
6,88,MB,0.004617864486697453
6,88,MF,0.0006618999309116517
6,89,MB,0.004332452777086927
6,89,MF,0.002308222503337859
6,90,MB,0.011080485527046493
6,90,MF,0.00026197437825266784
6,91,MB,0.010105873639767
6,91,MF,0.0008048593503265839
6,92,MB,0.00941727980135341
6,92,MF,0.000291978929719894
6,93,MB,0.004401610262113634
6,93,MF,0.0008283432078562299
6,94,MB,0.010230938790706218
6,94,MF,0.0007076091729127876
6,95,MB,0.004530680699480514
6,95,MF,0.0007264379138441665
6,96,MB,0.009861896816851142
6,96,MF,0.0007896062490061088
6,97,MB,0.004610257360051776
6,97,MF,0.00040606345007795843
6,98,MB,0.004495351253752812
6,98,MF,0.0008566638877305988
6,99,MB,0.0045493051950569775
6,99,MF,0.0005065132885649765
7,0,MB,0.0022450023129642087
7,0,MF,0.0003204368755484477
7,1,MB,0.002179570802146287
7,1,MF,0.018300095760893195
7,2,MB,0.002232055789802317
7,2,MF,0.00047130633364380996
7,3,MB,0.002245634554187834
7,3,MF,0.0015683107381254172
7,4,MB,0.002291980764157544
7,4,MF,0.0002972490439611516
7,5,MB,0.002309203834169194
7,5,MF,0.00014142575180211314
7,6,MB,0.0023041158545032713
7,6,MF,0.0001304049616817395
7,7,MB,0.002232957385231363
7,7,MF,0.000312551709665319
7,8,MB,0.0022484126280577768
7,8,MF,0.00039795419259640866
7,9,MB,0.0022476692945434295
7,9,MF,0.000361049306022309
7,10,MB,0.002318233176534921
7,10,MF,0.00030905462136658716
7,11,MB,0.0023474490337934244
7,11,MF,0.0002698543675760107
7,12,MB,0.0022990300942233276
7,12,MF,0.00014574026105020852
7,13,MB,0.002268035492516794
7,13,MF,0.00039040503893208285
7,14,MB,0.00512315514263148
7,14,MF,0.07832812863509446
7,15,MB,0.005222573044471568
7,15,MF,0.00012489888266008532
7,16,MB,0.002362036540335882
7,16,MF,0.00039800712002223014
7,17,MB,0.0023009618161815553
7,17,MF,0.0005980804146983205
7,18,MB,0.0022635240941969903
7,18,MF,0.0004438177408695139
7,19,MB,0.002315981879574411
7,19,MF,0.00036922835336404233
7,20,MB,0.0022444739298116017
7,20,MF,0.00013035653626243632
7,21,MB,0.0022815229670207575
7,21,MF,6.690617734193501e-05
7,22,MB,0.0023740965171611386
7,22,MF,3.251770855935005e-05
7,23,MB,0.0022905818612583605
7,23,MF,4.720068487821168e-05
7,24,MB,0.004836004094336406
7,24,MF,0.00012747605013440694
7,25,MB,0.0023328262157517048
7,25,MF,0.00018025266744851545
7,26,MB,0.0022824945385722024
7,26,MF,8.878427481591541e-05
7,27,MB,0.0023302062424813736
7,27,MF,0.00019250356541140458
7,28,MB,0.00541827245856932
7,28,MF,0.0006485028768747189
7,29,MB,0.0023474898645200293
7,29,MF,2.2273058430542883e-05
7,30,MB,0.005180153751484107
7,30,MF,0.0006124230900986482
7,31,MB,0.0022420998479541956
7,31,MF,0.007827410225093387
7,32,MB,0.0023100882595131138
7,32,MF,0.0003832822256355295
7,33,MB,0.005041665047362727
7,33,MF,0.00011705314141338853
7,34,MB,0.004644111667015871
7,34,MF,0.0003279343715398641
7,35,MB,0.0023442402127563803
7,35,MF,0.0006039882639378618
7,36,MB,0.0023074363986257383
7,36,MF,0.0011057403410481513
7,37,MB,0.0022761099898289255
7,37,MF,8.203946084798453e-05
7,38,MB,0.0023683901745839486
7,38,MF,0.00023930126549128814
7,39,MB,0.002307142049549977
7,39,MF,0.0004172963496179971
7,40,MB,0.0023696828957200156
7,40,MF,2.4854441887478678e-05
7,41,MB,0.0022966472568644704
7,41,MF,0.0007750311849478357
7,42,MB,0.002323966196713054
7,42,MF,0.00033986609795237383
7,43,MB,0.0055179443506256235
7,43,MF,0.0006717034666786901
7,44,MB,0.0022549339249795354
7,44,MF,0.00026851523783073616
7,45,MB,0.0023152007896318784
7,45,MF,0.00019689310325360173
7,46,MB,0.0023529096508049974
7,46,MF,0.00015527203323535796
7,47,MB,0.0022768825393606417
7,47,MF,0.0008375513281818363
7,48,MB,0.004916606370922685
7,48,MF,4.55513615783576e-05
7,49,MB,0.0023129188673493076
7,49,MF,0.00024062991276622845
7,50,MB,0.00526237153995439
7,50,MF,0.0007896581361699582
7,51,MB,0.002298768006240322
7,51,MF,0.00012290332263616957
7,52,MB,0.004635017149774814
7,52,MF,0.0006899610835885312
7,53,MB,0.002351635659451802
7,53,MF,0.0005529579415890753
7,54,MB,0.0022520703908773744
7,54,MF,8.763397701822729e-05
7,55,MB,0.002315411908795159
7,55,MF,0.0005335608096262483
7,56,MB,0.0023185432261881573
7,56,MF,0.00043702934734785205
7,57,MB,0.0023602118118889624
7,57,MF,0.00010308013728804009
7,58,MB,0.0023226158578652364
7,58,MF,0.0003769568144357218
7,59,MB,0.005000512485462899
7,59,MF,0.000334014989349384
7,60,MB,0.0023383974282985324
7,60,MF,4.984967976714437e-05
7,61,MB,0.0022219522441058828
7,61,MF,0.9228790163103019
7,62,MB,0.0024202564612212435
7,62,MF,0.00039642788468296103
7,63,MB,0.0023318129797508884
7,63,MF,0.000322212113955323
7,64,MB,0.002317025673880965
7,64,MF,0.0006714061504035766
7,65,MB,0.0023281861316718205
7,65,MF,0.0001421232935603417
7,66,MB,0.002373778012994971
7,66,MF,0.00015905488055945172
7,67,MB,0.002313506187693378
7,67,MF,0.0007030589752783253
7,68,MB,0.002325125729591379
7,68,MF,0.0003497646082774727
7,69,MB,0.002281106024131423
7,69,MF,0.0005095427830444551
7,70,MB,0.002274125306360946
7,70,MF,0.00039732726185953763
7,71,MB,0.0023332313138828306
7,71,MF,0.0003947507564610248
7,72,MB,0.0022773972844601113
7,72,MF,0.0003955465605459482
7,73,MB,0.0022835452329338737
7,73,MF,0.0007541308786654128
7,74,MB,0.002193801819163109
7,74,MF,0.00013730523416492869
7,75,MB,0.002212527591181875
7,75,MF,1.2714294668230308e-05
7,76,MB,0.0023463840641521497
7,76,MF,0.000611017051202983
7,77,MB,0.002410319274582166
7,77,MF,0.000611454867605969
7,78,MB,0.0023236671107184437
7,78,MF,0.0002282115118251281
7,79,MB,0.002296391080100288
7,79,MF,0.0002274429925053966
7,80,MB,0.005343231390652809
7,80,MF,0.0002308584343625462
7,81,MB,0.002377909727296138
7,81,MF,0.0003271582564556255
7,82,MB,0.0023059255879385944
7,82,MF,0.0003449538987391587
7,83,MB,0.002238959617293014
7,83,MF,0.00039779329443189777
7,84,MB,0.002349822104111508
7,84,MF,0.00041216566076135
7,85,MB,0.002309744422306655
7,85,MF,0.00010130862738353235
7,86,MB,0.005019589001749506
7,86,MF,0.000573211675455654
7,87,MB,0.005545107939060367
7,87,MF,0.0005531516501216165
7,88,MB,0.0023968430584997255
7,88,MF,9.288496844261874e-05
7,89,MB,0.0023275889478411504
7,89,MF,0.0009698702807171727
7,90,MB,0.004659197791119449
7,90,MF,0.0003939278576119733
7,91,MB,0.005920544320126744
7,91,MF,0.0005346947250541952
7,92,MB,0.0022925571989347478
7,92,MF,0.001045417067492398
7,93,MB,0.002336430040946748
7,93,MF,0.0010431638643759763
7,94,MB,0.002340499723244447
7,94,MF,0.0003552304492160423
7,95,MB,0.002280618770380695
7,95,MF,0.022665788989196804
7,96,MB,0.0022828130396538846
7,96,MF,0.0003747487756764476
7,97,MB,0.002238413699574936
7,97,MF,0.00013887505857376037
7,98,MB,0.0024339016886537335
7,98,MF,0.013891099167600682
7,99,MB,0.005515816921421749
7,99,MF,4.387453426663157e-05
8,0,MB,0.0011986484968811192
8,0,MF,0.0002768399675308315
8,1,MB,0.0012120914294760728
8,1,MF,0.0003300081631439454
8,2,MB,0.001200437999674036
8,2,MF,0.00010576211421268947
8,3,MB,0.0011665047325053292
8,3,MF,0.00019901353797861798
8,4,MB,0.0012552585721415542
8,4,MF,1.4417198826015427e-05
8,5,MB,0.0012044718321565892
8,5,MF,8.029931291791734e-05
8,6,MB,0.0011886548395013343
8,6,MF,0.0002342597586462936
8,7,MB,0.0012053058497666395
8,7,MF,5.217495043161425e-05
8,8,MB,0.0011874920124223442
8,8,MF,0.00042303765828289496
8,9,MB,0.0025905978906502584
8,9,MF,0.0031757751927662323
8,10,MB,0.0011664171753631583
8,10,MF,4.189134135196845e-05
8,11,MB,0.001163543659199565
8,11,MF,0.000138063369664502
8,12,MB,0.001169882151736809
8,12,MF,1.378434167356285e-05
8,13,MB,0.0011528033546074547
8,13,MF,0.00019769554323801494
8,14,MB,0.0012529761062831741
8,14,MF,0.00010818600375293168
8,15,MB,0.00122140359489625
8,15,MF,0.0005095442181943878
8,16,MB,0.0012605355117383619
8,16,MF,3.4519949149919456e-06
8,17,MB,0.0025071747822106964
8,17,MF,0.035024233121075346
8,18,MB,0.0012075920610948737
8,18,MF,0.00019886080718067712
8,19,MB,0.001238265803061343
8,19,MF,1.8272843834342107e-05
8,20,MB,0.0011322729794602366
8,20,MF,9.20764363830593e-05
8,21,MB,0.0012242148677831565
8,21,MF,1.6955149280933636e-05
8,22,MB,0.0011947955189426053
8,22,MF,0.0003325303978100634
8,23,MB,0.001191037495942941
8,23,MF,0.00019727548412066043
8,24,MB,0.0011851574190919177
8,24,MF,0.00019917461613086151
8,25,MB,0.0011551877684390195
8,25,MF,0.00021797049517951624
8,26,MB,0.0011759509249968203
8,26,MF,0.00045379423191575406
8,27,MB,0.0011856119749135746
8,27,MF,3.5441240800252224e-05
8,28,MB,0.0011893688377157396
8,28,MF,0.00021202202683549498
8,29,MB,0.0011722289035059267
8,29,MF,6.973488431370643e-05
8,30,MB,0.0011960763552207538
8,30,MF,2.9871434545764625e-05
8,31,MB,0.0011728105912201306
8,31,MF,7.079771562208842e-05
8,32,MB,0.001196037018929177
8,32,MF,0.00015434204306487712
8,33,MB,0.0012021946376998558
8,33,MF,0.00012479982132304263
8,34,MB,0.0011501137452501159
8,34,MF,9.882084288478973e-05
8,35,MB,0.0012115228278609229
8,35,MF,9.904382944584879e-05
8,36,MB,0.0011999049749816975
8,36,MF,7.18164355310989e-05
8,37,MB,0.0011880775724571813
8,37,MF,0.0003686103139071681
8,38,MB,0.0011929952577639875
8,38,MF,0.000270543263140027
8,39,MB,0.0011747934252000491
8,39,MF,7.278885557048337e-05
8,40,MB,0.0011745910856348248
8,40,MF,0.00017598748715139413
8,41,MB,0.0011707255010150158
8,41,MF,0.00020859732697575312
8,42,MB,0.002289381005724069
8,42,MF,0.0001713712667709919
8,43,MB,0.001180591683805895
8,43,MF,0.0001924007577477052
8,44,MB,0.001207223402733441
8,44,MF,0.00024801774787719383
8,45,MB,0.001206801445409931
8,45,MF,0.00021749910992320212
8,46,MB,0.0011591693068135056
8,46,MF,1.959522881808912e-05
8,47,MB,0.0012011557189285861
8,47,MF,9.264117394352832e-05
8,48,MB,0.0024614846289043547
8,48,MF,6.522922587115087e-05
8,49,MB,0.001232722581575969
8,49,MF,0.0003113027491414034
8,50,MB,0.001176750152378275
8,50,MF,6.534042542041518e-05
8,51,MB,0.0012022517626630372
8,51,MF,0.0001956940788483659
8,52,MB,0.0012364114336151032
8,52,MF,0.0002897943546602111
8,53,MB,0.0011653443787828777
8,53,MF,0.014351038914773427
8,54,MB,0.0011814024791743445
8,54,MF,0.00045187661742226873
8,55,MB,0.0012131269651352195
8,55,MF,0.0005933175738165149
8,56,MB,0.0011866597465121811
8,56,MF,1.3155240195437926e-05
8,57,MB,0.0011997350967574445
8,57,MF,8.287154343102811e-06
8,58,MB,0.0023811202496893872
8,58,MF,0.000329377245027624
