n_wait,rep_n,agent_type,p_delayed
2,20,MB,0.9812054606315632
2,20,MF,0.21995801008894314
2,21,MB,0.977053123729451
2,21,MF,0.9803426742462261
2,22,MB,0.9808262926237055
2,22,MF,0.9802737861023625
2,23,MB,0.976562250403474
2,23,MF,0.003965518458325842
2,24,MB,0.9828415134680409
2,24,MF,0.9830989342412837
2,25,MB,0.9649245704946261
2,25,MF,0.003847696706287773
2,26,MB,0.9809494833010818
2,26,MF,0.9913129269021064
2,27,MB,0.9686837080405899
2,27,MF,0.15955822103505077
2,28,MB,0.9758856677497952
2,28,MF,0.004235909529147347
2,29,MB,0.9698847850252271
2,29,MF,0.003839178593152094
2,30,MB,0.9747733706379345
2,30,MF,0.012652404230267271
2,31,MB,0.9707442789974015
2,31,MF,0.980219770681467
2,32,MB,0.9726730487579174
2,32,MF,0.07820413126158018
2,33,MB,0.974771123880119
2,33,MF,0.9831920874080284
2,34,MB,0.971215951072783
2,34,MF,0.901190119471195
2,35,MB,0.9673726296079443
2,35,MF,0.987191316851297
2,36,MB,0.9721761690997833
2,36,MF,0.37624378552677257
2,37,MB,0.9799849045586216
2,37,MF,0.9867655926064804
2,38,MB,0.963651064218729
2,38,MF,0.005209461011296309
2,39,MB,0.9745355725735673
2,39,MF,0.9871913082617256
2,40,MB,0.9528461379152334
2,40,MF,0.7161490137764123
2,41,MB,0.9804661426871747
2,41,MF,0.9801741394721891
2,42,MB,0.9765916319797247
2,42,MF,0.9832176440153484
2,43,MB,0.9628702983368265
2,43,MF,0.8105125233677876
2,44,MB,0.9719544305030986
2,44,MF,0.9870826705067075
2,45,MB,0.9751261969208689
2,45,MF,0.0063453555898034895
2,46,MB,0.9776834001833863
2,46,MF,0.980293461441245
2,47,MB,0.9804130495236214
2,47,MF,0.9732867737986809
2,48,MB,0.9744121550379303
2,48,MF,0.013996290537382916
2,49,MB,0.9760954885030253
2,49,MF,0.9764240301355444
2,50,MB,0.9785557431702727
2,50,MF,0.9808491976008983
2,51,MB,0.9754159868423131
